,CID,Activity_Outcome,Activity_Score,Ratio_Potency_(uM),MW,Polar_Area,Complexity,Heavy_Count,HBondDonor,HBondAcc,RotBonds,IsoSMILES
2011,60196293,Inactive,0,100.0,372.9,28.3,528.0,26,2,3,3,C1CN2CCC1/C(=C(/COC3=CC4=C(C=C3)C5=CC=CC=C5N4)\\F)/C2.Cl
2012,9838712,Inactive,0,100.0,283.39,71.6,389.0,19,1,3,5,C[C@H](C1=CC=C(C=C1)CC(C)C)C(=O)NS(=O)(=O)C
2013,59708,Inactive,0,100.0,170.21,63.4,203.0,12,1,2,3,CCC(C(=O)N)N1CCCC1=O
2014,9386,Inactive,0,100.0,462.08,0.0,587.0,28,0,18,0,C12(C(C(C(C(C1(F)F)(F)F)(F)F)(F)F)(C(C(C(C2(F)F)(F)F)(F)F)(F)F)F)F
2015,7147,Inactive,0,100.0,136.19,20.2,84.7,10,1,1,2,CCC(C1=CC=CC=C1)O
2016,7291,Inactive,0,100.0,108.16,41.5,32.0,6,3,3,2,C(C(CS)O)O
2017,8089,Inactive,0,100.0,422.8,0.0,308.0,30,0,0,21,CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C
2018,3571582,Inactive,0,100.0,206.2,65.6,247.0,13,0,3,2,C=CC1=CC=C(C=C1)S(=O)(=O)[O-].[Na+]
2019,444539,Inactive,0,100.0,148.16,37.3,155.0,11,1,2,2,C1=CC=C(C=C1)/C=C/C(=O)O
2020,13506,Inactive,0,100.0,604.5,242.0,1080.0,38,1,12,2,C1=CC=C2C(=C1)C(=CC=C2S(=O)(=O)[O-])N=NC3=C4C=CC(=CC4=CC(=C3O)S(=O)(=O)[O-])S(=O)(=O)[O-].[Na+].[Na+].[Na+]
2021,9528,Inactive,0,100.0,182.06,9.2,98.7,11,0,7,2,C(C(F)(F)F)OCC(F)(F)F
2022,1018,Inactive,0,100.0,123.11,50.2,114.0,9,1,3,1,C1=CC=NC(=C1)C(=O)O
2023,2734672,Inactive,0,100.0,146.58,67.7,100.0,9,3,2,1,C1=CN(N=C1)C(=N)N.Cl
2024,16683095,Inactive,0,100.0,509.97,69.7,97.0,8,0,5,2,C(=O)(O[Bi]=O)O[Bi]=O
2025,7533,Inactive,0,100.0,179.24,74.8,200.0,11,2,4,2,C1CCC(CC1)NS(=O)(=O)O
2026,3730,Inactive,0,100.0,821.1,200.0,653.0,34,8,9,12,CC(=O)N(CC(CO)O)C1=C(C(=C(C(=C1I)C(=O)NCC(CO)O)I)C(=O)NCC(CO)O)I
2027,2733208,Inactive,0,100.0,171.65,53.3,86.1,9,3,4,3,COC(=O)[C@H](CS)N.Cl
2028,23674,Inactive,0,100.0,253.28,84.9,351.0,17,1,5,3,CCOC1=C2C(=C(C=C1)S(=O)(=O)O)C=CC=N2
2029,261501,Inactive,0,100.0,261.3,115.0,251.0,17,2,6,3,CCOC(=O)C1=CC(=CC=C1)N.CS(=O)(=O)O
2030,28145,Inactive,0,100.0,178.153,2.0,62.7,9,2,7,0,[NH4+].[NH4+].F[Si-2](F)(F)(F)(F)F
2031,11914,Inactive,0,100.0,152.15,57.5,138.0,11,2,3,2,C1=CC=C(C=C1)[C@H](C(=O)O)O
2032,8926,Inactive,0,100.0,241.46,26.0,123.0,17,1,1,14,CCCCCCCCCCCCCCCCN
2033,6494,Inactive,0,100.0,98.14,20.2,98.0,7,1,1,2,CCC(C)(C#C)O
2034,5497,Inactive,0,100.0,178.23,33.2,166.0,13,0,2,3,CCN(CC)C(=O)C1=CN=CC=C1
2035,37511,Inactive,0,100.0,103.16,23.5,45.3,7,1,2,2,CC(CN(C)C)O
2036,71648,Inactive,0,100.0,140.14,49.7,95.0,10,2,3,1,COC1=CC(=CC(=C1)O)O
2037,69188,Inactive,0,100.0,151.16,39.2,136.0,11,0,3,3,CCOC(=O)C1=CN=CC=C1
2038,16682993,Inactive,0,100.0,163.08,53.6,109.0,10,1,5,4,CC(=O)O[Al]OC(=O)C.O
2039,2723617,Inactive,0,100.0,185.67,53.3,97.0,10,3,4,4,CCOC(=O)[C@H](CS)N.Cl
2040,14552708,Inactive,0,100.0,267.83,55.5,131.0,17,3,3,12,CCCCCCCCCCOCC(CN)O.Cl
2041,99288,Inactive,0,100.0,131.17,63.3,103.0,9,2,3,3,CC[C@@H](C)[C@@H](C(=O)O)N
2042,11474,Inactive,0,100.0,109.13,33.1,65.5,8,1,2,1,C1=CC=NC(=C1)CO
2043,19958,Inactive,0,100.0,192.3,88.9,205.0,12,0,4,2,C1=CC(=CC=C1N=C=S)N=C=S
2044,62330,Inactive,0,100.0,380.4,69.7,579.0,29,1,5,4,CC1=CC=CC=C1N=NC2=CC(=C(C=C2)N=NC3=C(C=CC4=CC=CC=C43)O)C
2045,70914,Inactive,0,100.0,189.17,104.0,225.0,13,3,5,5,CC(=O)N[C@@H](CCC(=O)O)C(=O)O
2046,10982,Inactive,0,100.0,129.24,26.0,59.6,9,1,1,4,CC(C)CCCC(C)N
2047,93176,Inactive,0,100.0,133.17,74.6,106.0,8,2,4,1,C1[C@H](NCS1)C(=O)O
2048,451668,Inactive,0,100.0,228.21,121.0,356.0,16,3,4,2,C1[C@@H]([C@H](O[C@H]1N2C=NC(=NC2=O)N)CO)O
2049,14776,Inactive,0,100.0,465.959,43.4,34.2,5,0,3,0,O=[Bi]O[Bi]=O
2050,308,Inactive,0,100.0,134.17,20.2,101.0,10,1,1,2,C1=CC=C(C=C1)C=CCO
2051,440966,Inactive,0,100.0,136.23,0.0,177.0,10,0,0,0,CC1([C@H]2CC[C@H](C2)C1=C)C
2052,68651,Inactive,0,100.0,306.32,116.0,101.0,19,2,8,4,CC(=O)CCC(=O)[O-].CC(=O)CCC(=O)[O-].O.O.[Ca+2]
2053,439240,Inactive,0,100.0,150.13,90.2,117.0,10,4,5,0,C1[C@H]([C@@H]([C@@H](C(O1)O)O)O)O
2054,863,Inactive,0,100.0,205.3,93.7,152.0,12,1,3,5,C1CSSC1CCCCC(=O)N
2055,7191,Inactive,0,100.0,213.23,39.2,224.0,16,0,3,4,C1=CC=C(C=C1)COC(=O)C2=CN=CC=C2
2056,16976,Inactive,0,100.0,139.11,62.8,137.0,10,1,3,1,C1=CC(=C[N+](=C1)[O-])C(=O)O
2057,5756,Inactive,0,100.0,288.4,60.7,411.0,21,3,3,0,C[C@]12CC[C@H]3[C@H]([C@@H]1C[C@H]([C@@H]2O)O)CCC4=C3C=CC(=C4)O
2058,62827,Inactive,0,100.0,496.3,27.7,367.0,32,0,4,24,CCCCCCCCCCCCCCCCCC[N+](C)(C)CCC[Si](OC)(OC)OC.[Cl-]
2059,16682738,Inactive,0,100.0,631.6,52.6,477.0,37,0,4,30,CCCCCCCCCCCC(=O)O[Sn](CCCC)(CCCC)OC(=O)CCCCCCCCCCC
2060,31018,Inactive,0,100.0,108.14,38.9,63.5,8,1,2,1,C1=CC(=CN=C1)CN
2061,9639,Inactive,0,100.0,338.04,0.0,319.0,20,0,14,3,C(C(C(C(F)(F)F)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)F
2062,7652,Inactive,0,100.0,238.28,26.3,271.0,18,0,2,5,C1=CC=C(C=C1)COC(=O)C=CC2=CC=CC=C2
2063,8567,Inactive,0,100.0,195.21,113.0,134.0,13,6,6,6,CNC[C@@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O
2064,6324663,Inactive,0,100.0,912.0,358.0,1670.0,65,12,13,25,C[C@@H](C(=O)O)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CC2=CN=CN2)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CC3=CC=C(C=C3)O)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CCCN=C(N)N)NC(=O)CNC
2065,9270,Active,53,0.0393847,384.5,52.6,758.0,28,0,4,5,CC(=O)O[C@H]1CC[C@@H]2[C@H]3CC[C@]4([C@H]([C@@H]3CCC2=C1)CC[C@]4(C#C)OC(=O)C)C
2066,14130,Inactive,0,100.0,223.27,58.6,212.0,16,2,3,5,CCOC1=CC=C(C=C1)NC(=O)CC(C)O
2067,82325,Inactive,0,100.0,441.4,157.0,346.0,26,6,8,7,CC1=NC=C(C(=C1O)CO)CSSCC2=CN=C(C(=C2CO)O)C.Cl.Cl
2068,5282409,Inactive,0,100.0,406.9,100.0,386.0,28,2,7,8,CN(C)CCOC(C1=CC=C(C=C1)Cl)C2=CC=CC=N2.C(=C\\C(=O)O)\\C(=O)O
2069,23603,Inactive,0,100.0,237.3,43.1,290.0,18,1,1,1,C1CC2=CC=CC=C2C(C3=CC=CC=C31)C(=O)N
2070,3033877,Inactive,0,100.0,218.29,66.8,159.0,15,2,4,10,CCCCCCCC(=O)OCC(CO)O
2071,12004215,Inactive,0,100.0,1067.2,487.0,1900.0,73,13,17,17,CC[C@H](C)[C@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CSSC[C@@H](C(=O)N[C@H](C(=O)N1)CC2=CC=C(C=C2)O)N)C(=O)N3CCC[C@H]3C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N)CC(=O)N)CCC(=O)N.CC(=O)O
2072,9046,Inactive,0,100.0,364.5,29.5,613.0,27,1,2,3,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=C3C=CC(=C4)OC5CCCC5
2073,5311071,Inactive,0,100.0,398.7,20.2,639.0,29,1,1,5,C[C@H]\\1CC[C@@H](C/C1=C\\C=C\\2/CCC[C@]3([C@H]2CC[C@@H]3[C@H](C)/C=C/[C@H](C)C(C)C)C)O
2074,3034287,Inactive,0,100.0,270.71,74.0,306.0,18,1,5,5,CCN(CC1=CN=C(C=C1)Cl)/C(=C/[N+](=O)[O-])/NC
2075,37907,Inactive,0,100.0,292.76,44.1,335.0,20,0,3,5,CC(C)(C)C(=O)C(N1C=CN=C1)OC2=CC=C(C=C2)Cl
2076,8313,Inactive,0,100.0,354.8,81.6,228.0,16,4,3,2,C(C(Cl)(Cl)Cl)(NC(=O)NC(C(Cl)(Cl)Cl)O)O
2077,15583,Inactive,0,100.0,393.7,0.0,353.0,15,0,0,1,C1C(C2(C(=C(C1(C2(Cl)Cl)Cl)Cl)Cl)Cl)CBr
2078,65651,Inactive,0,100.0,506.2,80.3,694.0,33,2,9,4,C1=CC(=C(C(=C1)F)C(=O)NC(=O)NC2=CC(=C(C=C2)Cl)OC3=C(C=C(C=N3)C(F)(F)F)Cl)F
2079,4807,Active,48,2.6499,134.13,34.1,115.0,10,0,2,2,C1=CC=C(C(=C1)C=O)C=O
2080,441375,Inactive,0,100.0,713.7,430.0,952.0,47,15,23,9,C1[C@H]([C@@H]([C@H]([C@@H]([C@H]1N)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)N)O[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O[C@@H]4[C@@H]([C@H]([C@@H]([C@@H](O4)CN)O)O)N)O)O)N.OS(=O)(=O)O
2081,12008,Inactive,0,100.0,142.58,20.2,94.9,9,1,1,0,CC1=CC(=C(C=C1)Cl)O
2082,21414,Inactive,0,100.0,298.5,20.2,179.0,21,1,1,17,CCCCCCCCCCC(CCCCCCCC)CO
2083,31209,Inactive,0,100.0,202.29,17.1,199.0,15,0,1,6,CCCCCC(=CC1=CC=CC=C1)C=O
2084,9873,Inactive,0,100.0,498.96,0.0,527.0,26,0,17,6,C(C(C(C(C(F)(F)Br)(F)F)(F)F)(F)F)(C(C(C(F)(F)F)(F)F)(F)F)(F)F
2085,9509,Inactive,0,100.0,302.24,133.0,379.0,22,2,5,2,C1=CC(=CC=C1NC(=O)NC2=CC=C(C=C2)[N+](=O)[O-])[N+](=O)[O-]
2086,43961,Inactive,0,100.0,245.34,71.6,224.0,17,2,3,4,C1=CC=C(C(=C1)CN)SC2=CC=CC=C2CO
2087,6950248,Inactive,0,100.0,103.16,23.5,45.3,7,1,2,2,C[C@@H](CN(C)C)O
2088,2728761,Inactive,0,100.0,313.3,24.1,171.0,20,4,2,7,C1=CC=C(C=C1)CNCCNCC2=CC=CC=C2.Cl.Cl
2089,137601,Inactive,0,100.0,164.2,37.3,146.0,12,1,2,3,CCCC1=CC=C(C=C1)C(=O)O
2090,55251,Inactive,0,100.0,266.21,37.3,319.0,19,1,5,2,C1=CC=C(C(=C1)C2=CC=C(C=C2)C(F)(F)F)C(=O)O
2091,8138,Inactive,0,100.0,198.3,26.3,152.0,14,0,2,10,COC(=O)CCCCCCCCC=C
2092,8797,Inactive,0,100.0,150.17,26.3,135.0,11,0,2,2,CC1=CC=C(C=C1)OC(=O)C
2093,2723920,Inactive,0,100.0,195.17,111.0,274.0,12,2,4,1,C1(=NC(=O)NC(=O)N1)C(=O)[O-].[K+]
2094,71668,Inactive,0,100.0,125.13,45.7,87.1,9,1,2,1,C1=CC(=C[N+](=C1)[O-])CO
2095,31593,Inactive,0,100.0,260.25,92.7,325.0,19,1,4,4,C1=CC=C(C=C1)CNC(=O)CN2C=CN=C2[N+](=O)[O-]
2096,7402,Inactive,0,100.0,186.23,62.8,219.0,12,1,3,2,CCC1=CC=C(C=C1)S(=O)(=O)O
2097,8820,Inactive,0,100.0,99.09,78.9,111.0,7,2,3,1,C(C#N)C(=O)NN
2098,8026,Inactive,0,100.0,75.07,38.7,28.8,5,0,3,1,CCON=O
2099,17113,Inactive,0,100.0,225.25,50.9,259.0,17,1,3,1,CC1=CC(=C(C=C1)O)N2N=C3C=CC=CC3=N2
2100,5284343,Inactive,0,100.0,309.5,88.4,285.0,17,3,6,2,C([C@H]([C@@H]1[C@@H]([C@@H]2[C@H](O1)O[C@H](O2)C(Cl)(Cl)Cl)O)O)O
2101,6581,Inactive,0,100.0,72.06,37.3,55.9,5,1,2,1,C=CC(=O)O
2102,91525,Inactive,0,100.0,576.6,158.0,1140.0,39,1,8,3,CN(C)C1=CC=C(C=C1)C(=C2C=CC(=[N+](C)C)C=C2)C3=C4C=CC(=CC4=CC(=C3O)S(=O)(=O)[O-])S(=O)(=O)[O-].[Na+]
2103,19731,Inactive,0,100.0,695.6,254.0,1260.0,45,2,13,4,C1=CC=C(C=C1)NC2=C3C(=C(C=C2)N=NC4=C5C(=CC(=C4)S(=O)(=O)[O-])C=C(C=C5O)S(=O)(=O)[O-])C=CC=C3S(=O)(=O)[O-].[Na+].[Na+].[Na+]
2104,33039,Inactive,0,100.0,244.22,78.9,385.0,17,2,5,2,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)F
2105,88836,Inactive,0,100.0,235.32,29.5,230.0,17,0,3,6,CC(C)CCOC(=O)C1=CC=C(C=C1)N(C)C
2106,243274,Inactive,0,100.0,277.3,50.1,411.0,21,0,3,5,CCOC(=O)C(=C(C1=CC=CC=C1)C2=CC=CC=C2)C#N
2107,62531,Inactive,0,100.0,315.8,50.9,400.0,22,1,3,2,CC1=CC(=C(C(=C1)N2N=C3C=CC(=CC3=N2)Cl)O)C(C)(C)C
2108,64184,Inactive,0,100.0,166.22,37.3,228.0,12,1,2,0,C1C2CC3CC(C2)(CC1C3=O)O
2109,33919,Inactive,0,100.0,274.3,91.4,414.0,19,2,4,2,C1=CC=C(C=C1)C2=NC3=C(N2)C=C(C=C3)S(=O)(=O)O
2110,16683083,Inactive,0,100.0,403.9,154.0,124.0,7,0,5,0,S=[Sb](=S)S[Sb](=S)=S
2111,16258,Inactive,0,100.0,163.13,55.4,226.0,12,1,3,0,C1=CC=C2C(=C1)C(=O)NC(=O)O2
2112,68610,Inactive,0,100.0,316.3,93.1,345.0,23,2,6,8,C1=CC(=CC=C1C(=O)O)OCCCOC2=CC=C(C=C2)C(=O)O
2113,80196,Inactive,0,100.0,162.14,62.7,63.3,11,5,5,0,C1=C(C=C(C=C1O)O)O.O.O
2114,10569,Inactive,0,100.0,302.5,37.3,542.0,22,1,2,2,CC(C)C1=CC2=CC[C@@H]3[C@@]([C@H]2CC1)(CCC[C@@]3(C)C(=O)O)C
2115,14017587,Inactive,0,100.0,309.27,185.0,386.0,21,7,9,9,CC(=O)N[C@H]([C@H](CC(=O)C(=O)O)O)[C@H]([C@@H]([C@@H](CO)O)O)O
2116,16682999,Active,48,6.74001,395.1,77.0,222.0,14,3,6,1,C1=C(C=C2C(=C1O)O[Bi]O2)C(=O)O.O
2117,8549,Inactive,0,100.0,324.4,45.6,457.0,24,1,4,4,COC1=CC2=C(C=CN=C2C=C1)[C@H]([C@@H]3CC4CCN3C[C@@H]4C=C)O
2118,71484,Inactive,0,100.0,606.6,138.0,995.0,44,2,6,6,CC1=C(C2=CC3=NC(=CC4=NC(=CC5=C(C(=C(N5)C=C1N2)C=C)C)C(=C4CCC(=O)[O-])C)C(=C3C)CCC(=O)[O-])C=C.[Na+].[Na+]
2119,23667639,Inactive,0,100.0,296.25,86.3,424.0,20,0,7,1,CC1(OC[C@H]2[C@@H](O1)[C@H]3[C@@](O2)(OC(O3)(C)C)C(=O)[O-])C.[Na+]
2120,136183544,Inactive,0,100.0,472.5,246.0,505.0,31,7,9,4,CS(=O)(=O)O.CS(=O)(=O)O.C1=CC(=CC=C1C=CC2=C(C=C(C=C2)C(=N)N)O)C(=N)N
2121,446925,Active,46,19.7391,536.9,0.0,1050.0,40,0,0,16,CC(=CCC/C(=C/C=C/C(=C/C=C/C(=C/C=C/C=C(/C=C/C=C(/C=C/C=C(/CCC=C(C)C)\\C)\\C)\\C)/C)/C)/C)C
2122,14525,Inactive,0,100.0,152.23,17.1,217.0,11,0,1,0,CC1(C2CCC(C2)(C1=O)C)C
2123,157355,Active,47,8.01052,344.31,201.0,343.0,23,9,11,8,C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O[C@H]([C@@H](CO)O)[C@@H]([C@H](CO)O)O)O)O)O)O
2124,16682734,Inactive,0,100.0,363.1,36.5,173.0,12,1,4,0,C1=CC=C2C(=C1)C(=O)O[Bi]O2.O
2125,38882,Inactive,0,100.0,265.16,118.0,292.0,17,4,8,4,CC1=NC=C(C(=C1O)C=O)COP(=O)(O)O.O
2126,23665772,Inactive,0,100.0,316.43,74.8,312.0,20,0,4,11,CCCCC(CC)CCC(CC(C)C)OS(=O)(=O)[O-].[Na+]
2127,25798,Inactive,0,100.0,141.66,4.2,28.7,7,2,2,2,CN(C)CCS.Cl
2128,6585,Inactive,0,100.0,76.05,46.5,40.2,5,1,3,1,CC(=O)OO
2129,9549168,Inactive,0,100.0,1144.3,552.0,2100.0,79,15,18,19,CC(=O)O.C1C[C@H](N(C1)C(=O)[C@@H]2CSSC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N2)CC(=O)N)CCC(=O)N)CC3=CC=CC=C3)CC4=CC=C(C=C4)O)N)C(=O)N[C@@H](CCCN=C(N)N)C(=O)NCC(=O)N
2130,5280793,Inactive,0,100.0,396.6,20.2,678.0,29,1,1,5,C[C@H](/C=C/[C@H](C)C(C)C)[C@H]1CC[C@@H]\\2[C@@]1(CCC/C2=C\\C=C/3\\C[C@H](CCC3=C)O)C
2131,56205,Inactive,0,100.0,435.8,64.09899999999999,672.0,30,2,8,3,CN1CCN(CC1)C2=C(C=C3C(=C2)N(C=C(C3=O)C(=O)O)C4=CC=C(C=C4)F)F.Cl
2132,60651,Inactive,0,100.0,362.4,76.6,636.0,26,1,9,2,CN1CCN(CC1)C2=C(C=C3C4=C2OCN(N4C=C(C3=O)C(=O)O)C)F
2133,43233,Inactive,0,100.0,300.14,49.2,315.0,19,0,4,3,C1COC(O1)(CN2C=NC=N2)C3=C(C=C(C=C3)Cl)Cl
2134,42574,Inactive,0,100.0,663.1,73.1,652.0,30,2,3,4,CC1=CC(=C(C=C1NC(=O)C2=C(C(=CC(=C2)I)I)O)Cl)C(C#N)C3=CC=C(C=C3)Cl
2135,25750,Inactive,0,100.0,299.69,65.09899999999999,359.0,18,0,5,7,CCN(CC)C(=O)C(=C(C)OP(=O)(OC)OC)Cl
2136,2734398,Inactive,0,100.0,406.06,212.0,414.0,23,4,12,5,C([C@@H]1[C@H]([C@@H]([C@](O1)(COP(=O)([O-])[O-])O)O)O)OP(=O)(O)[O-].[Na+].[Na+].[Na+]
2137,6256,Inactive,0,100.0,296.2,99.1,464.0,20,3,8,2,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)C(F)(F)F)CO)O
2138,533728,Inactive,0,100.0,171.3,36.3,83.0,9,0,2,2,CCN(CC)C(=S)[S-].[Na+]
2139,16219444,Inactive,0,100.0,370.42,159.0,175.0,24,6,8,4,C1CCC(CC1)N.C1CCC(CC1)N.C([C@H](COP(=O)(O)O)O)O
2140,33611,Inactive,0,100.0,455.4,23.6,523.0,31,1,3,7,CN(CCCN1C2=CC=CC=C2CCC3=CC=CC=C31)CC(=O)C4=CC=C(C=C4)Cl.Cl
2141,9983292,Inactive,0,100.0,496.6,165.0,567.0,36,6,7,6,CCC(=O)O.CCC(=O)O.C1CN=C(N1)C2=CC(=CC=C2)NC(=O)NC3=CC=CC(=C3)C4=NCCN4
2142,23064738,Inactive,0,100.0,475.96,191.0,241.0,24,6,16,2,O.O.O.O.O.O.[O-]P(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-].[Na+].[Na+].[Na+].[Na+].[Na+]
2143,23676755,Inactive,0,100.0,228.3,68.6,160.0,11,3,6,3,C(C(CS(=O)(=O)[O-])S)S.O.[Na+]
2144,9936727,Inactive,0,100.0,527.6,171.0,559.0,37,4,11,18,CCC(CC)(C1=CC=CC=C1)C(=O)OCCOCCN(CC)CC.C(C(=O)O)C(CC(=O)O)(C(=O)O)O
2145,451417,Inactive,0,100.0,679.8,328.0,1110.0,48,11,12,22,CC(C)[C@@H](C(=O)N[C@@H](CC1=CC=C(C=C1)O)C(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCN=C(N)N)N
2146,6918303,Inactive,0,100.0,332.9,23.6,456.0,23,1,2,1,C1C[C@@H]2CN(C(=O)C3=CC=CC(=C23)C1)[C@@H]4CN5CCC4CC5.Cl
2147,1201518,Inactive,0,100.0,154.25,20.2,185.0,11,1,1,0,C[C@]12CC[C@H](C1(C)C)C[C@H]2O
2148,60196294,Inactive,0,100.0,240.34,17.1,382.0,18,0,1,1,CC1=CC=C(C=C1)C=C2C3CCC(C2=O)C3(C)C
2149,12675,Inactive,0,100.0,288.03,0.0,250.0,17,0,12,2,C(C(C(F)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)F
2150,5206,Inactive,0,100.0,200.05,9.2,121.0,12,0,8,2,C(OC(C(F)(F)F)C(F)(F)F)F
2151,3226,Inactive,0,100.0,184.49,9.2,107.0,10,0,6,3,C(C(OC(F)F)(F)F)(F)Cl
2152,31799,Inactive,0,100.0,465.6,121.0,537.0,32,1,7,6,C[N+]1(CCCCC1COC(=O)C(C2=CC=CC=C2)(C3=CC=CC=C3)O)C.COS(=O)(=O)[O-]
2153,5484,Inactive,0,100.0,275.4,59.7,309.0,18,0,3,2,CN1CCCC(=C(C2=CC=CS2)C3=CC=CS3)C1
2154,2972,Inactive,0,100.0,139.15,40.5,228.0,10,1,3,0,CC1=C(C(=O)C=CN1C)O
2155,517304,Inactive,0,100.0,769.0,185.0,552.0,52,2,12,19,CCN(CC)CCOC(=O)C1(CCCC1)C2=CC=CC=C2.CCN(CC)CCOC(=O)C1(CCCC1)C2=CC=CC=C2.C(CS(=O)(=O)O)S(=O)(=O)O
2156,6364626,Inactive,0,100.0,374.4,89.8,491.0,26,2,5,10,CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@H]2[C@@H]1C/C(=C/CCCC(=O)[O-])/O2)O)O.[Na+]
2157,23670359,Inactive,0,100.0,341.21,141.0,377.0,20,4,8,9,CCCCCN(C)CCC(O)(P(=O)(O)O)P(=O)(O)[O-].[Na+]
2158,5394,Inactive,0,100.0,194.15,106.0,315.0,14,1,5,1,CN1C(=O)N2C=NC(=C2N=N1)C(=O)N
2159,135403821,Inactive,0,100.0,877.0,220.0,1730.0,63,6,15,6,C[C@H]1/C=C/C=C(\\C(=O)NC2=C(C(=C3C(=C2O)C(=C(C4=C3C(=O)[C@](O4)(O/C=C/[C@@H]([C@H]([C@H]([C@@H]([C@@H]([C@@H]([C@H]1O)C)O)C)OC(=O)C)C)OC)C)C)O)O)/C=N/N5CCN(CC5)C6CCCC6)/C
2160,23681451,Inactive,0,100.0,585.6,113.0,857.0,40,0,7,15,CCC(=O)OC(C(C)C)OP(=O)(CCCCC1=CC=CC=C1)CC(=O)N2C[C@@H](C[C@H]2C(=O)[O-])C3CCCCC3.[Na+]
2161,441351,Active,51,8.81713,609.7,59.0,898.0,39,1,6,6,CC(=O)O[C@H]1[C@H](C[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@@H]4[C@@]3(C[C@@H]([C@H](C4)O)N5CCOCC5)C)C)[N+]6(CCCC6)CC=C.[Br-]
2162,443866,Inactive,0,100.0,266.3,72.3,495.0,18,0,6,1,CC1=CC=CN2C1=NC=C(C2=O)C3=NN=N[N-]3.[K+]
2163,4494,Inactive,0,100.0,385.4,134.0,783.0,28,1,8,6,CC1=C(C(C(=C(N1)C#N)C(=O)OC)C2=CC(=CC=C2)[N+](=O)[O-])C(=O)OC(C)C
2164,107999,Inactive,0,100.0,315.8,50.7,413.0,22,2,2,2,CN1C=C(C2=CC=CC=C21)C(=O)[C@@H]3CCC4=C(C3)NC=N4.Cl
2165,5284631,Inactive,0,100.0,428.0,46.5,553.0,30,1,4,5,C1CC[N+]2(C1)[C@@H]3CC[C@H]2CC(C3)OC(=O)C(C4=CC=CC=C4)(C5=CC=CC=C5)O.[Cl-]
2166,66359,Active,71,0.00301065,312.4,43.4,666.0,23,0,3,2,CC(=O)O[C@H]1CC[C@@H]2[C@@]1(C=CC3=C4CCC(=O)C=C4CC[C@@H]23)C
2167,119570,Inactive,0,100.0,211.33,79.2,188.0,14,2,4,3,CCCN[C@H]1CCC2=C(C1)SC(=N2)N
2168,5362376,Active,47,23.9145,445.0,108.0,539.0,29,3,7,11,CCOC1=CC=CC=C1OCCN[C@H](C)CC2=CC(=C(C=C2)OC)S(=O)(=O)N.Cl
2169,2040,Inactive,0,100.0,283.3,58.7,439.0,21,1,4,2,CC1=CC=CC=C1N2C(=NC3=C(C2=O)C=C(C=C3)N)CF
2170,636405,Inactive,0,100.0,612.6,259.0,1270.0,42,5,13,9,CC1=CC(=O)C(=CN1)C(=O)N[C@H](C2=CC=C(C=C2)O)C(=O)N[C@H]3[C@@H]4N(C3=O)C(=C(CS4)CSC5=NN=NN5C)C(=O)O
2171,73356,Inactive,0,100.0,453.4,32.8,450.0,30,2,4,9,CCOC(CN1CCN(CC1)CC(C)C(=O)C2=CC=CC=C2)C3=CC=CC=C3.Cl.Cl
2172,4121,Inactive,0,100.0,360.2,126.0,571.0,20,2,7,2,CN1C(NC2=CC(=C(C=C2S1(=O)=O)S(=O)(=O)N)Cl)CCl
2173,4963,Inactive,0,100.0,356.5,143.0,396.0,23,2,7,9,CCCSSC(=C(C)N(CC1=CN=C(N=C1N)C)C=O)CCO
2174,40973,Active,48,0.239145,310.5,20.2,605.0,23,1,1,2,CC[C@]12CC(=C)[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=CCCC[C@H]34
2175,656583,Active,49,0.15089,329.4,76.8,692.0,24,2,4,0,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CC[C@]45[C@@]3(CC(=C([C@H]4O5)O)C#N)C
